2026-08-17T13:32:29+00:00,54737,308818,668256,966766,2.77,3.61,9.70
2026-08-17T13:32:34+00:00,54793,308762,668257,966711,2.71,3.58,9.66
2026-08-17T13:32:39+00:00,54767,308788,668257,966736,2.82,3.59,9.63
2026-08-17T13:32:44+00:00,54786,308768,668257,966717,2.75,3.56,9.59
2026-08-17T13:32:49+00:00,54808,308745,668258,966695,2.85,3.57,9.56
2026-08-17T13:32:54+00:00,54760,308793,668258,966743,2.78,3.55,9.52
2026-08-17T13:32:59+00:00,54760,308793,668258,966743,2.80,3.54,9.49
2026-08-17T13:33:04+00:00,54814,308739,668259,966689,2.74,3.51,9.44
2026-08-17T13:33:09+00:00,54795,308757,668259,966708,2.76,3.50,9.41
2026-08-17T13:33:14+00:00,54806,308745,668259,966697,2.78,3.49,9.38
2026-08-17T13:33:19+00:00,54769,308783,668260,966735,2.71,3.47,9.34
2026-08-17T13:33:24+00:00,54765,308786,668260,966738,2.66,3.44,9.30
2026-08-17T13:33:29+00:00,54722,308829,668261,966782,2.60,3.42,9.26
2026-08-17T13:33:34+00:00,54705,308845,668262,966798,2.64,3.41,9.22
2026-08-17T13:33:39+00:00,54732,308817,668262,966771,2.75,3.42,9.19
2026-08-17T13:33:44+00:00,54711,308838,668262,966793,2.85,3.43,9.17
2026-08-17T13:33:49+00:00,54686,308863,668263,966817,2.94,3.44,9.14
2026-08-17T13:33:54+00:00,54711,308838,668263,966793,3.02,3.45,9.11
2026-08-17T13:33:59+00:00,54721,308827,668264,966782,2.94,3.43,9.07
2026-08-17T13:34:04+00:00,54757,308790,668264,966746,2.87,3.40,9.03
2026-08-17T13:34:09+00:00,54740,308807,668264,966763,2.96,3.41,9.01
2026-08-17T13:34:14+00:00,54759,308788,668265,966744,2.88,3.39,8.97
2026-08-17T13:34:19+00:00,54720,308826,668265,966783,2.81,3.37,8.93
2026-08-17T13:34:24+00:00,54711,308835,668266,966792,2.83,3.36,8.90
2026-08-17T13:34:29+00:00,54685,308860,668266,966818,2.76,3.34,8.86
2026-08-17T13:34:34+00:00,54697,308848,668266,966807,2.70,3.31,8.82
2026-08-17T13:34:39+00:00,54731,308814,668267,966772,2.72,3.31,8.79
2026-08-17T13:34:44+00:00,54772,308772,668267,966732,2.90,3.34,8.77
2026-08-17T13:34:49+00:00,54729,308815,668268,966774,2.91,3.33,8.74
2026-08-17T13:34:54+00:00,54698,308845,668268,966805,2.84,3.31,8.70
2026-08-17T13:34:59+00:00,54712,308831,668268,966791,2.85,3.30,8.67
2026-08-17T13:35:04+00:00,54831,308711,668269,966672,2.78,3.28,8.64
2026-08-17T13:35:09+00:00,54767,308775,668269,966737,2.88,3.29,8.61
2026-08-17T13:35:14+00:00,54722,308820,668270,966781,3.05,3.32,8.59
2026-08-17T13:35:19+00:00,54727,308814,668270,966776,2.97,3.30,8.56
2026-08-17T13:35:24+00:00,54728,308812,668271,966775,2.89,3.28,8.52
2026-08-17T13:35:29+00:00,54701,308839,668271,966802,2.90,3.27,8.49
2026-08-17T13:35:34+00:00,54726,308814,668272,966777,2.91,3.27,8.46
2026-08-17T13:35:39+00:00,54732,308807,668272,966771,2.91,3.26,8.43
2026-08-17T13:35:44+00:00,54742,308797,668272,966761,2.92,3.26,8.40
2026-08-17T13:35:49+00:00,54675,308864,668273,966828,3.09,3.29,8.38
2026-08-17T13:35:54+00:00,54690,308848,668273,966813,3.24,3.32,8.37
2026-08-17T13:35:59+00:00,54713,308825,668273,966790,3.22,3.31,8.34
2026-08-17T13:36:04+00:00,54767,308771,668274,966737,3.12,3.29,8.30
2026-08-17T13:36:09+00:00,54713,308824,668274,966790,3.11,3.28,8.27
2026-08-17T13:36:14+00:00,54730,308807,668275,966773,3.02,3.26,8.24
2026-08-17T13:36:19+00:00,54697,308840,668275,966806,3.02,3.26,8.21
2026-08-17T13:36:24+00:00,54705,308832,668275,966798,3.02,3.25,8.18
2026-08-17T13:36:29+00:00,54697,308838,668276,966806,2.94,3.23,8.15
2026-08-17T13:36:34+00:00,54703,308832,668276,966800,2.86,3.21,8.12
2026-08-17T13:36:39+00:00,54678,308857,668276,966825,2.95,3.23,8.09
2026-08-17T13:36:44+00:00,54730,308805,668277,966773,2.88,3.21,8.06
2026-08-17T13:36:49+00:00,54696,308838,668277,966807,2.89,3.20,8.03
2026-08-17T13:36:54+00:00,54679,308855,668278,966825,2.82,3.18,8.00
2026-08-17T13:36:59+00:00,54706,308827,668278,966797,2.99,3.21,7.98
2026-08-17T13:37:04+00:00,54811,308722,668278,966693,2.91,3.19,7.95
2026-08-17T13:37:09+00:00,54759,308773,668279,966744,3.16,3.24,7.94
2026-08-17T13:37:14+00:00,54728,308804,668279,966775,3.23,3.25,7.92
2026-08-17T13:37:19+00:00,54768,308764,668280,966736,3.13,3.23,7.89
2026-08-17T13:37:24+00:00,54700,308832,668280,966803,3.04,3.21,7.85
2026-08-17T13:37:29+00:00,54732,308799,668281,966771,2.95,3.19,7.82
2026-08-17T13:37:34+00:00,54733,308798,668281,966770,2.96,3.19,7.80
2026-08-17T13:37:39+00:00,54766,308764,668282,966737,2.96,3.18,7.77
2026-08-17T13:37:44+00:00,54752,308778,668282,966751,3.04,3.20,7.75
2026-08-17T13:37:49+00:00,54788,308741,668282,966715,3.12,3.21,7.73
2026-08-17T13:37:54+00:00,54710,308819,668282,966793,3.03,3.19,7.70
2026-08-17T13:37:59+00:00,54749,308780,668282,966754,2.95,3.17,7.67
2026-08-17T13:38:05+00:00,54718,308810,668283,966785,2.87,3.15,7.64
2026-08-17T13:38:10+00:00,54727,308801,668283,966776,2.96,3.16,7.62
2026-08-17T13:38:15+00:00,54712,308816,668284,966792,2.89,3.14,7.59
2026-08-17T13:38:20+00:00,54734,308793,668285,966769,2.81,3.13,7.56
2026-08-17T13:38:25+00:00,54759,308767,668285,966744,2.83,3.12,7.53
2026-08-17T13:38:30+00:00,54735,308791,668286,966768,2.76,3.10,7.50
2026-08-17T13:38:35+00:00,54745,308781,668286,966759,2.78,3.10,7.48
2026-08-17T13:38:40+00:00,54766,308758,668287,966737,2.96,3.13,7.44
2026-08-17T13:38:45+00:00,54797,308728,668287,966707,2.96,3.13,7.42
2026-08-17T13:38:50+00:00,54757,308767,668287,966746,2.88,3.11,7.39
2026-08-17T13:38:55+00:00,54742,308782,668287,966761,2.97,3.12,7.37
2026-08-17T13:39:00+00:00,54756,308768,668287,966747,2.89,3.11,7.34
2026-08-17T13:39:05+00:00,54737,308787,668287,966766,2.82,3.09,7.31
2026-08-17T13:39:10+00:00,54749,308775,668287,966754,2.92,3.10,7.29
2026-08-17T13:39:15+00:00,54784,308740,668288,966719,2.84,3.08,7.26
2026-08-17T13:39:20+00:00,54778,308746,668288,966725,2.78,3.07,7.23
2026-08-17T13:39:25+00:00,54801,308722,668289,966703,2.71,3.05,7.21
2026-08-17T13:39:30+00:00,54732,308790,668289,966771,2.74,3.05,7.18
2026-08-17T13:39:35+00:00,54809,308713,668290,966695,2.84,3.06,7.17
2026-08-17T13:39:40+00:00,54753,308769,668290,966751,2.77,3.04,7.14
2026-08-17T13:39:45+00:00,54772,308749,668291,966731,2.87,3.06,7.12
2026-08-17T13:39:50+00:00,54713,308807,668291,966790,2.80,3.04,7.09
2026-08-17T13:39:55+00:00,54708,308812,668291,966795,2.74,3.03,7.06
2026-08-17T13:40:00+00:00,54727,308793,668292,966776,2.68,3.01,7.04
2026-08-17T13:40:05+00:00,55868,307644,668300,965627,3.10,3.09,7.04
2026-08-17T13:40:10+00:00,55761,307758,668292,965742,3.01,3.07,7.02
2026-08-17T13:40:15+00:00,55154,308365,668293,966349,3.01,3.07,6.99
2026-08-17T13:40:20+00:00,54970,308548,668293,966533,3.09,3.09,6.98
2026-08-17T13:40:25+00:00,54921,308597,668294,966582,3.00,3.07,6.95
2026-08-17T13:40:30+00:00,54893,308625,668294,966610,2.92,3.05,6.92
2026-08-17T13:40:35+00:00,54891,308626,668295,966613,3.09,3.08,6.91
2026-08-17T13:40:40+00:00,54849,308667,668295,966654,3.16,3.10,6.90
2026-08-17T13:40:45+00:00,54854,308661,668296,966649,3.31,3.13,6.89
2026-08-17T13:40:50+00:00,54852,308664,668296,966652,3.21,3.11,6.86
2026-08-17T13:40:55+00:00,54830,308685,668296,966673,3.27,3.13,6.84
2026-08-17T13:41:00+00:00,54803,308712,668297,966700,3.25,3.12,6.82
2026-08-17T13:41:05+00:00,54852,308662,668297,966651,3.15,3.11,6.80
2026-08-17T13:41:10+00:00,54807,308706,668298,966696,3.14,3.10,6.78
2026-08-17T13:41:15+00:00,55030,308483,668298,966473,3.20,3.12,6.76
2026-08-17T13:41:20+00:00,55144,308364,668303,966359,3.11,3.10,6.74
2026-08-17T13:41:25+00:00,55124,308354,668333,966379,3.10,3.10,6.72
2026-08-17T13:41:30+00:00,55375,307927,668510,966128,3.17,3.11,6.70
2026-08-17T13:41:35+00:00,55813,307488,668511,965690,3.32,3.14,6.69
2026-08-17T13:41:40+00:00,55789,307307,668715,965510,3.29,3.14,6.67
2026-08-17T13:41:45+00:00,55911,302669,673232,960872,3.51,3.19,6.67
2026-08-17T13:41:50+00:00,57938,300641,673232,958845,3.47,3.19,6.65
2026-08-17T13:41:55+00:00,59637,298942,673232,957146,3.43,3.18,6.63
2026-08-17T13:42:00+00:00,62443,296136,673232,954341,3.40,3.18,6.61
2026-08-17T13:42:05+00:00,65166,293412,673233,951617,3.52,3.21,6.60
2026-08-17T13:42:10+00:00,67780,290798,673233,949004,5.56,3.64,6.72
2026-08-17T13:42:15+00:00,70756,287822,673234,946028,5.36,3.63,6.70
2026-08-17T13:42:20+00:00,73089,285489,673234,943694,5.49,3.68,6.70
2026-08-17T13:42:25+00:00,75336,283241,673234,941448,5.37,3.69,6.69
2026-08-17T13:42:30+00:00,77989,280587,673235,938794,5.26,3.69,6.67
2026-08-17T13:42:35+00:00,80762,277814,673235,936021,7.32,4.15,6.80
2026-08-17T13:42:40+00:00,83426,275150,673236,933357,9.14,4.58,6.93
2026-08-17T13:42:45+00:00,86093,272482,673236,930690,10.81,5.00,7.05
2026-08-17T13:42:50+00:00,88833,269741,673237,927950,12.27,5.40,7.17
2026-08-17T13:42:55+00:00,91880,266695,673237,924903,11.60,5.37,7.15
2026-08-17T13:43:00+00:00,94471,264103,673237,922312,11.00,5.35,7.14
2026-08-17T13:43:05+00:00,97461,261113,673238,919322,12.60,5.78,7.26
2026-08-17T13:43:10+00:00,100070,258503,673238,916713,11.99,5.77,7.25
2026-08-17T13:43:15+00:00,99935,258638,673239,916848,11.35,5.74,7.23
2026-08-17T13:43:20+00:00,100708,253769,677335,911980,10.68,5.69,7.21
2026-08-17T13:43:25+00:00,102059,252417,677336,910629,10.06,5.64,7.19
2026-08-17T13:43:30+00:00,101926,252549,677336,910761,9.74,5.65,7.18
2026-08-17T13:43:35+00:00,101877,252598,677337,910811,9.28,5.62,7.16
2026-08-17T13:43:40+00:00,101790,252685,677337,910898,8.94,5.61,7.15
2026-08-17T13:43:45+00:00,102348,252126,677337,910339,8.78,5.64,7.15
2026-08-17T13:43:50+00:00,102248,252226,677338,910440,8.40,5.61,7.13
2026-08-17T13:43:55+00:00,103874,250599,677338,908814,8.04,5.58,7.12
2026-08-17T13:44:01+00:00,103818,250655,677339,908870,7.64,5.54,7.10
2026-08-17T13:44:06+00:00,103822,250650,677339,908865,7.43,5.53,7.08
2026-08-17T13:44:11+00:00,103794,250679,677339,908894,7.15,5.50,7.07
2026-08-17T13:44:16+00:00,103728,250743,677340,908959,6.90,5.48,7.05
2026-08-17T13:44:21+00:00,103702,250769,677340,908985,6.67,5.45,7.03
2026-08-17T13:44:26+00:00,104314,250157,677340,908373,6.53,5.45,7.02
2026-08-17T13:44:31+00:00,104309,250161,677341,908378,6.41,5.44,7.01
2026-08-17T13:44:36+00:00,104375,250095,677341,908312,6.38,5.45,7.01
2026-08-17T13:44:41+00:00,104360,250110,677341,908327,6.11,5.41,6.98
2026-08-17T13:44:46+00:00,104269,250200,677342,908418,5.86,5.37,6.96
2026-08-17T13:44:51+00:00,104951,249518,677342,907736,5.63,5.33,6.94
2026-08-17T13:44:56+00:00,104939,249530,677343,907749,5.50,5.30,6.92
2026-08-17T13:45:01+00:00,104944,249524,677343,907743,5.38,5.28,6.91
2026-08-17T13:45:06+00:00,106183,248285,677344,906505,5.51,5.31,6.91
2026-08-17T13:45:11+00:00,106294,248173,677344,906393,5.47,5.31,6.90
2026-08-17T13:45:16+00:00,106650,247816,677344,906037,5.27,5.27,6.88
2026-08-17T13:45:21+00:00,106545,247922,677345,906142,5.09,5.23,6.86
2026-08-17T13:45:26+00:00,106504,247962,677345,906183,4.92,5.19,6.84
2026-08-17T13:45:31+00:00,107148,247317,677346,905539,4.85,5.17,6.82
2026-08-17T13:45:36+00:00,107145,247321,677346,905543,4.78,5.15,6.80
2026-08-17T13:45:41+00:00,107106,247359,677346,905581,4.64,5.12,6.78
2026-08-17T13:45:46+00:00,107067,247397,677347,905620,4.83,5.15,6.79
2026-08-17T13:45:51+00:00,108807,245657,677347,903880,4.68,5.11,6.76
2026-08-17T13:45:56+00:00,109400,245064,677347,903287,4.62,5.09,6.75
2026-08-17T13:46:01+00:00,110159,244305,677348,902529,4.57,5.08,6.73
2026-08-17T13:46:06+00:00,110146,244317,677348,902541,4.53,5.06,6.72
2026-08-17T13:46:11+00:00,110805,243658,677349,901883,4.65,5.07,6.72
2026-08-17T13:46:16+00:00,111422,243041,677349,901266,4.51,5.04,6.70
2026-08-17T13:46:21+00:00,111449,243013,677349,901239,4.47,5.02,6.68
2026-08-17T13:46:26+00:00,112141,242320,677350,900546,4.43,5.00,6.67
2026-08-17T13:46:31+00:00,112123,242338,677350,900564,4.40,4.99,6.65
2026-08-17T13:46:36+00:00,112164,242297,677351,900524,4.45,4.99,6.64
2026-08-17T13:46:41+00:00,112069,242392,677351,900619,4.33,4.95,6.62
2026-08-17T13:46:46+00:00,112737,241723,677351,899950,4.30,4.94,6.61
2026-08-17T13:46:51+00:00,112743,241716,677352,899944,4.20,4.91,6.59
2026-08-17T13:46:56+00:00,112751,241709,677352,899936,4.50,4.96,6.60
2026-08-17T13:47:01+00:00,112739,241720,677352,899948,4.46,4.94,6.58
2026-08-17T13:47:06+00:00,112750,241708,677353,899937,4.67,4.98,6.58
2026-08-17T13:47:11+00:00,113386,241072,677353,899301,4.77,4.99,6.58
2026-08-17T13:47:16+00:00,113416,241042,677354,899272,4.79,4.99,6.57
2026-08-17T13:47:21+00:00,113387,241070,677354,899300,4.65,4.96,6.55
2026-08-17T13:47:26+00:00,113334,241123,677354,899353,4.60,4.94,6.54
2026-08-17T13:47:31+00:00,113300,241157,677355,899388,4.63,4.94,6.53
2026-08-17T13:47:36+00:00,113366,241091,677355,899322,4.58,4.93,6.52
2026-08-17T13:47:41+00:00,113305,241152,677355,899383,4.69,4.95,6.51
2026-08-17T13:47:46+00:00,114100,240355,677356,898587,4.88,4.98,6.52
2026-08-17T13:47:51+00:00,114075,240380,677356,898612,4.73,4.95,6.50
2026-08-17T13:47:56+00:00,114061,240393,677357,898627,4.59,4.91,6.48
2026-08-17T13:48:01+00:00,114065,240389,677357,898622,4.54,4.90,6.46
2026-08-17T13:48:06+00:00,114067,240387,677358,898621,4.42,4.87,6.45
2026-08-17T13:48:11+00:00,113982,240471,677358,898706,4.30,4.84,6.43
2026-08-17T13:48:16+00:00,114709,239744,677358,897979,4.28,4.82,6.41
2026-08-17T13:48:21+00:00,114714,239738,677359,897974,4.26,4.81,6.40
2026-08-17T13:48:26+00:00,114699,239753,677359,897988,4.24,4.79,6.39
2026-08-17T13:48:31+00:00,114702,239749,677360,897985,4.14,4.76,6.37
2026-08-17T13:48:36+00:00,114732,239719,677360,897956,4.21,4.77,6.36
2026-08-17T13:48:41+00:00,114672,239778,677361,898015,4.27,4.77,6.35
2026-08-17T13:48:46+00:00,114719,239731,677361,897968,4.41,4.79,6.35
2026-08-17T13:48:51+00:00,114701,239749,677361,897986,4.38,4.78,6.34
2026-08-17T13:48:56+00:00,114645,239805,677362,898043,4.27,4.75,6.32
2026-08-17T13:49:01+00:00,115446,239003,677362,897241,4.40,4.77,6.32
2026-08-17T13:49:06+00:00,115480,238969,677363,897207,4.29,4.74,6.30
2026-08-17T13:49:11+00:00,115445,239004,677363,897243,4.27,4.73,6.29
2026-08-17T13:49:16+00:00,115455,238993,677363,897232,4.25,4.72,6.28
2026-08-17T13:49:21+00:00,115405,239043,677364,897283,4.23,4.70,6.26
2026-08-17T13:49:26+00:00,115353,239094,677364,897334,4.21,4.69,6.25
2026-08-17T13:49:31+00:00,115335,239112,677364,897353,4.11,4.66,6.23
2026-08-17T13:49:36+00:00,116104,238342,677365,896583,4.10,4.65,6.22
2026-08-17T13:49:41+00:00,116099,238347,677365,896588,4.01,4.63,6.20
2026-08-17T13:49:46+00:00,116071,238375,677366,896617,4.41,4.70,6.22
2026-08-17T13:49:52+00:00,116045,238400,677366,896642,4.30,4.67,6.20
2026-08-17T13:49:57+00:00,116048,238396,677367,896639,4.19,4.64,6.18
2026-08-17T13:50:02+00:00,116770,237675,677367,895918,4.18,4.63,6.17
2026-08-17T13:50:07+00:00,117638,236805,677368,895049,4.49,4.69,6.18
2026-08-17T13:50:12+00:00,117219,237224,677368,895468,4.53,4.69,6.18
2026-08-17T13:50:17+00:00,117139,237304,677368,895548,4.48,4.68,6.16
2026-08-17T13:50:22+00:00,117645,236798,677368,895042,4.37,4.65,6.15
2026-08-17T13:50:27+00:00,117535,236908,677369,895152,4.34,4.64,6.13
2026-08-17T13:50:32+00:00,117461,236981,677369,895226,4.23,4.61,6.12
2026-08-17T13:50:37+00:00,118290,236152,677369,894398,4.37,4.64,6.12
2026-08-17T13:50:42+00:00,118186,236256,677370,894501,4.50,4.66,6.12
2026-08-17T13:50:47+00:00,118222,236219,677370,894465,4.38,4.63,6.10
2026-08-17T13:50:52+00:00,118788,235653,677370,893899,4.35,4.62,6.09
2026-08-17T13:50:57+00:00,118790,235651,677371,893898,4.24,4.59,6.07
2026-08-17T13:51:02+00:00,118728,235712,677371,893959,4.22,4.58,6.06
2026-08-17T13:51:07+00:00,119445,234995,677372,893242,4.20,4.57,6.05
2026-08-17T13:51:12+00:00,119494,234945,677372,893193,4.11,4.55,6.03
2026-08-17T13:51:17+00:00,109984,244455,677372,902704,4.18,4.56,6.03
2026-08-17T13:51:22+00:00,55079,299412,677320,957661,4.08,4.53,6.01
2026-08-17T13:51:27+00:00,54771,308483,668557,966732,4.00,4.50,5.99
2026-08-17T13:51:32+00:00,54727,308526,668558,966776,3.84,4.46,5.97
2026-08-17T13:51:37+00:00,54750,308503,668558,966753,3.85,4.45,5.96
2026-08-17T13:51:42+00:00,54738,308515,668558,966765,3.78,4.43,5.94
2026-08-17T13:51:47+00:00,54709,308544,668558,966794,3.64,4.39,5.92
2026-08-17T13:51:52+00:00,54727,308525,668559,966776,3.59,4.37,5.91
2026-08-17T13:51:57+00:00,54690,308562,668559,966813,3.46,4.33,5.89
2026-08-17T13:52:02+00:00,54735,308517,668559,966768,3.42,4.30,5.87
2026-08-17T13:52:07+00:00,54703,308548,668560,966800,3.31,4.27,5.85
2026-08-17T13:52:12+00:00,54739,308512,668560,966764,3.20,4.23,5.83
2026-08-17T13:52:17+00:00,54737,308513,668561,966766,3.27,4.22,5.82
2026-08-17T13:52:22+00:00,54682,308569,668561,966821,3.17,4.19,5.80
2026-08-17T13:52:27+00:00,54752,308498,668561,966751,3.07,4.15,5.78
2026-08-17T13:52:32+00:00,54705,308545,668562,966798,3.07,4.13,5.76
2026-08-17T13:52:37+00:00,54742,308507,668562,966761,3.30,4.16,5.76
2026-08-17T13:52:42+00:00,54724,308525,668562,966779,3.20,4.13,5.74
2026-08-17T13:52:47+00:00,54716,308532,668563,966787,3.26,4.12,5.73
2026-08-17T13:52:52+00:00,54789,308458,668564,966714,3.48,4.15,5.73
2026-08-17T13:52:57+00:00,54749,308498,668564,966754,3.36,4.12,5.71
2026-08-17T13:53:02+00:00,54851,308396,668565,966653,3.33,4.10,5.70
2026-08-17T13:53:07+00:00,54793,308454,668565,966710,3.31,4.08,5.68
2026-08-17T13:53:12+00:00,54814,308432,668566,966689,3.20,4.05,5.66
2026-08-17T13:53:17+00:00,54760,308485,668566,966743,3.10,4.01,5.64
2026-08-17T13:53:22+00:00,54720,308525,668566,966783,3.02,3.98,5.62
2026-08-17T13:53:27+00:00,54708,308537,668566,966795,3.01,3.96,5.61
2026-08-17T13:53:32+00:00,54712,308533,668567,966791,3.01,3.95,5.60
2026-08-17T13:53:37+00:00,54718,308526,668567,966785,3.17,3.96,5.59
2026-08-17T13:53:42+00:00,54753,308490,668568,966750,3.24,3.96,5.58
2026-08-17T13:53:47+00:00,54762,308482,668568,966741,3.22,3.95,5.57
2026-08-17T13:53:52+00:00,55010,308233,668568,966493,3.12,3.91,5.55
2026-08-17T13:53:57+00:00,55390,307852,668569,966113,3.19,3.92,5.54
2026-08-17T13:54:02+00:00,55658,307585,668569,965846,3.18,3.90,5.53
2026-08-17T13:54:07+00:00,55588,303661,672563,961922,3.40,3.94,5.53
2026-08-17T13:54:12+00:00,55655,302867,673289,961128,3.61,3.97,5.53
2026-08-17T13:54:17+00:00,59273,299249,673289,957510,5.80,4.42,5.67
2026-08-17T13:54:22+00:00,61773,296748,673290,955010,7.74,4.84,5.80
2026-08-17T13:54:27+00:00,64368,294153,673290,952415,9.45,5.25,5.93
2026-08-17T13:54:32+00:00,66947,291574,673291,949837,9.01,5.22,5.92
2026-08-17T13:54:37+00:00,68742,289779,673291,948042,8.69,5.22,5.91
2026-08-17T13:54:42+00:00,71390,287130,673291,945393,10.39,5.63,6.04
2026-08-17T13:54:47+00:00,73184,285336,673292,943599,9.96,5.62,6.03
2026-08-17T13:54:52+00:00,74995,283524,673293,941788,9.48,5.59,6.02
2026-08-17T13:54:57+00:00,77733,280785,673293,939050,9.05,5.57,6.01
2026-08-17T13:55:02+00:00,79938,278579,673294,936845,10.80,5.99,6.15
2026-08-17T13:55:07+00:00,82482,276036,673294,934302,12.42,6.41,6.28
2026-08-17T13:55:12+00:00,85216,273301,673294,931567,13.99,6.83,6.42
2026-08-17T13:55:17+00:00,87200,271316,673295,929583,15.27,7.22,6.54
2026-08-17T13:55:22+00:00,90003,268513,673295,926780,16.53,7.61,6.68
2026-08-17T13:55:27+00:00,92135,266381,673295,924648,15.69,7.58,6.67
2026-08-17T13:55:32+00:00,94331,264184,673296,922452,15.15,7.61,6.68
2026-08-17T13:55:37+00:00,96646,261870,673296,920138,14.50,7.60,6.69
2026-08-17T13:55:42+00:00,98846,259669,673296,917938,13.74,7.55,6.68
2026-08-17T13:55:47+00:00,99574,258941,673296,917210,13.12,7.53,6.67
2026-08-17T13:55:53+00:00,99638,255037,677136,913305,12.55,7.50,6.67
2026-08-17T13:55:58+00:00,101219,253200,677393,911469,11.94,7.46,6.66
2026-08-17T13:56:03+00:00,101808,252610,677393,910879,11.55,7.45,6.66
2026-08-17T13:56:08+00:00,101685,252733,677393,911003,11.10,7.43,6.66
2026-08-17T13:56:13+00:00,101655,252762,677394,911032,10.61,7.39,6.65
2026-08-17T13:56:18+00:00,102269,252148,677394,910419,10.24,7.36,6.65
2026-08-17T13:56:23+00:00,102221,252195,677395,910466,9.90,7.34,6.64
2026-08-17T13:56:28+00:00,103234,251183,677395,909454,9.51,7.30,6.63
2026-08-17T13:56:33+00:00,103835,250582,677395,908853,9.15,7.26,6.62
2026-08-17T13:56:38+00:00,103828,250587,677396,908859,8.90,7.24,6.62
2026-08-17T13:56:43+00:00,103760,250655,677396,908928,8.58,7.20,6.61
2026-08-17T13:56:48+00:00,103708,250707,677397,908980,8.22,7.15,6.60
2026-08-17T13:56:53+00:00,103680,250734,677397,909007,8.04,7.13,6.59
2026-08-17T13:56:58+00:00,103960,250454,677398,908728,7.96,7.13,6.60
2026-08-17T13:57:03+00:00,104306,250108,677398,908382,7.96,7.14,6.60
2026-08-17T13:57:08+00:00,104281,250132,677398,908406,7.72,7.11,6.60
