2026/08/17 00:50:33.801, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.51 W, 210 MHz, 405 MHz
2026/08/17 00:50:38.865, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.33 W, 210 MHz, 405 MHz
2026/08/17 00:50:43.921, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.47 W, 210 MHz, 405 MHz
2026/08/17 00:50:48.985, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.44 W, 210 MHz, 405 MHz
2026/08/17 00:50:54.037, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.38 W, 210 MHz, 405 MHz
2026/08/17 00:50:59.091, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.38 W, 210 MHz, 405 MHz
2026/08/17 00:51:04.163, 0 %, 0 %, 19763 MiB, 46068 MiB, 38, 105.33 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:09.236, 0 %, 0 %, 19763 MiB, 46068 MiB, 39, 106.43 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:14.308, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 107.19 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:19.374, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 109.16 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:24.434, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.77 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:29.502, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 110.58 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:34.571, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 110.81 W, 1800 MHz, 7601 MHz
2026/08/17 00:51:39.647, 0 %, 0 %, 19763 MiB, 46068 MiB, 40, 35.07 W, 210 MHz, 405 MHz
2026/08/17 00:51:44.730, 0 %, 0 %, 19763 MiB, 46068 MiB, 39, 35.11 W, 210 MHz, 405 MHz
2026/08/17 00:51:49.831, 0 %, 0 %, 19763 MiB, 46068 MiB, 39, 34.99 W, 210 MHz, 405 MHz
2026/08/17 00:51:54.910, 0 %, 0 %, 19763 MiB, 46068 MiB, 38, 34.85 W, 210 MHz, 405 MHz
2026/08/17 00:51:59.992, 0 %, 0 %, 19763 MiB, 46068 MiB, 38, 34.65 W, 210 MHz, 405 MHz
2026/08/17 00:52:05.066, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 109.60 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:10.118, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.99 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:15.169, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 110.59 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:20.222, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 111.14 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:25.273, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 111.46 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:30.325, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 112.00 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:35.391, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.57 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:40.463, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.97 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:45.534, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.37 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:50.586, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 112.24 W, 1800 MHz, 7601 MHz
2026/08/17 00:52:55.662, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 112.25 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:00.722, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 112.15 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:05.786, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.67 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:10.838, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.77 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:15.888, 1 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.98 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:20.953, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.85 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:26.020, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.50 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:31.072, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.88 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:36.149, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.98 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:41.220, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.87 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:46.283, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.01 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:51.370, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.21 W, 1800 MHz, 7601 MHz
2026/08/17 00:53:56.421, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.29 W, 1800 MHz, 7601 MHz
2026/08/17 00:54:01.472, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.18 W, 1800 MHz, 7601 MHz
2026/08/17 00:54:06.535, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.03 W, 1800 MHz, 7601 MHz
2026/08/17 00:54:11.612, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 113.24 W, 1800 MHz, 7601 MHz
2026/08/17 00:54:16.707, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.64 W, 1800 MHz, 7601 MHz
2026/08/17 00:54:21.787, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 35.47 W, 210 MHz, 405 MHz
2026/08/17 00:54:27.159, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 35.11 W, 210 MHz, 405 MHz
2026/08/17 00:54:32.243, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 42.07 W, 210 MHz, 810 MHz
2026/08/17 00:54:37.306, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.99 W, 210 MHz, 405 MHz
2026/08/17 00:54:42.360, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.67 W, 210 MHz, 405 MHz
2026/08/17 00:54:47.414, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.78 W, 210 MHz, 405 MHz
2026/08/17 00:54:52.514, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.74 W, 210 MHz, 405 MHz
2026/08/17 00:54:57.584, 9 %, 0 %, 1339 MiB, 46068 MiB, 41, 109.64 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:02.635, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.03 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:07.688, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 109.92 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:12.767, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 110.68 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:17.826, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.04 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:22.901, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 111.34 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:27.976, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 111.81 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:33.055, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.37 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:38.131, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.76 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:43.204, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 114.03 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:48.273, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 114.54 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:53.351, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 114.55 W, 1800 MHz, 7601 MHz
2026/08/17 00:55:58.422, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 103.29 W, 315 MHz, 405 MHz
2026/08/17 00:56:03.511, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 37.00 W, 375 MHz, 405 MHz
2026/08/17 00:56:08.593, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 38.84 W, 210 MHz, 405 MHz
2026/08/17 00:56:13.673, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.23 W, 210 MHz, 405 MHz
2026/08/17 00:56:18.724, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 35.29 W, 210 MHz, 405 MHz
2026/08/17 00:56:23.780, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 35.12 W, 210 MHz, 405 MHz
2026/08/17 00:56:28.846, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 35.08 W, 210 MHz, 405 MHz
2026/08/17 00:56:33.926, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.86 W, 210 MHz, 405 MHz
2026/08/17 00:56:39.011, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.82 W, 210 MHz, 405 MHz
2026/08/17 00:56:44.080, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.87 W, 210 MHz, 405 MHz
2026/08/17 00:56:49.167, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.89 W, 210 MHz, 405 MHz
2026/08/17 00:56:54.239, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.72 W, 210 MHz, 405 MHz
2026/08/17 00:56:59.293, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.92 W, 210 MHz, 405 MHz
2026/08/17 00:57:04.346, 10 %, 0 %, 1339 MiB, 46068 MiB, 41, 109.92 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:09.405, 1 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.34 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:14.476, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 110.12 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:19.534, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 110.76 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:24.585, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.30 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:29.639, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 111.74 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:34.709, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.41 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:39.784, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.19 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:44.853, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.67 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:49.919, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 113.86 W, 1800 MHz, 7601 MHz
2026/08/17 00:57:54.987, 0 %, 0 %, 19763 MiB, 46068 MiB, 43, 35.36 W, 210 MHz, 405 MHz
2026/08/17 00:58:00.064, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 35.35 W, 210 MHz, 405 MHz
2026/08/17 00:58:05.127, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 35.35 W, 210 MHz, 405 MHz
2026/08/17 00:58:10.189, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 35.13 W, 210 MHz, 405 MHz
2026/08/17 00:58:15.263, 0 %, 0 %, 19763 MiB, 46068 MiB, 40, 34.71 W, 210 MHz, 405 MHz
2026/08/17 00:58:20.353, 0 %, 0 %, 19763 MiB, 46068 MiB, 39, 34.63 W, 210 MHz, 405 MHz
2026/08/17 00:58:25.416, 0 %, 0 %, 19763 MiB, 46068 MiB, 39, 34.70 W, 210 MHz, 405 MHz
2026/08/17 00:58:30.476, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 138.11 W, 1920 MHz, 7601 MHz
2026/08/17 00:58:35.533, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.78 W, 210 MHz, 405 MHz
2026/08/17 00:58:40.607, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.77 W, 210 MHz, 405 MHz
2026/08/17 00:58:45.684, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.80 W, 210 MHz, 405 MHz
2026/08/17 00:58:50.752, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.88 W, 210 MHz, 405 MHz
2026/08/17 00:58:55.829, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.67 W, 210 MHz, 405 MHz
2026/08/17 00:59:00.884, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.62 W, 210 MHz, 405 MHz
2026/08/17 00:59:05.965, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.73 W, 210 MHz, 405 MHz
2026/08/17 00:59:11.040, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.71 W, 210 MHz, 405 MHz
2026/08/17 00:59:16.096, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.60 W, 210 MHz, 405 MHz
2026/08/17 00:59:21.185, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.54 W, 210 MHz, 405 MHz
2026/08/17 00:59:26.261, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.58 W, 210 MHz, 405 MHz
2026/08/17 00:59:31.340, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.51 W, 210 MHz, 405 MHz
2026/08/17 00:59:36.400, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.52 W, 210 MHz, 405 MHz
2026/08/17 00:59:41.455, 6 %, 0 %, 19763 MiB, 46068 MiB, 39, 108.90 W, 1800 MHz, 7601 MHz
2026/08/17 00:59:46.522, 0 %, 0 %, 19763 MiB, 46068 MiB, 40, 108.26 W, 1800 MHz, 7601 MHz
2026/08/17 00:59:51.579, 0 %, 0 %, 19763 MiB, 46068 MiB, 41, 109.11 W, 1800 MHz, 7601 MHz
2026/08/17 00:59:56.635, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.59 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:01.718, 0 %, 0 %, 19763 MiB, 46068 MiB, 42, 109.87 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:06.845, 6 %, 1 %, 19763 MiB, 46068 MiB, 43, 110.62 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:11.910, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 110.86 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:16.975, 0 %, 0 %, 19763 MiB, 46068 MiB, 44, 111.18 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:22.056, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 111.78 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:27.144, 0 %, 0 %, 19763 MiB, 46068 MiB, 45, 112.19 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:32.229, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.41 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:37.319, 0 %, 0 %, 19763 MiB, 46068 MiB, 46, 113.95 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:42.395, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 114.42 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:47.492, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 114.60 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:52.565, 0 %, 0 %, 19763 MiB, 46068 MiB, 47, 114.78 W, 1800 MHz, 7601 MHz
2026/08/17 01:00:57.623, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 115.04 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:02.691, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 115.51 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:07.753, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 115.81 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:12.808, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 115.60 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:17.865, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.32 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:22.917, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.13 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:27.988, 1 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.12 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:33.040, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.41 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:38.093, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.52 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:43.164, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.48 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:48.232, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 116.47 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:53.299, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 116.79 W, 1800 MHz, 7601 MHz
2026/08/17 01:01:58.353, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 116.98 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:03.409, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 117.37 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:08.474, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 117.68 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:13.541, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 117.41 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:18.597, 0 %, 0 %, 19763 MiB, 46068 MiB, 50, 116.93 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:23.649, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.55 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:28.702, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.61 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:33.752, 0 %, 0 %, 19763 MiB, 46068 MiB, 49, 116.42 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:38.802, 0 %, 0 %, 19763 MiB, 46068 MiB, 48, 115.99 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:43.902, 0 %, 0 %, 19755 MiB, 46068 MiB, 48, 116.00 W, 1800 MHz, 7601 MHz
2026/08/17 01:02:48.986, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 39.75 W, 210 MHz, 405 MHz
2026/08/17 01:02:54.043, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.64 W, 210 MHz, 405 MHz
2026/08/17 01:02:59.099, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 35.32 W, 210 MHz, 405 MHz
2026/08/17 01:03:04.153, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 35.05 W, 210 MHz, 405 MHz
2026/08/17 01:03:09.221, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 35.03 W, 210 MHz, 405 MHz
2026/08/17 01:03:14.276, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 35.13 W, 210 MHz, 405 MHz
2026/08/17 01:03:19.329, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 35.00 W, 210 MHz, 405 MHz
2026/08/17 01:03:24.383, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.93 W, 210 MHz, 405 MHz
2026/08/17 01:03:29.438, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.88 W, 210 MHz, 405 MHz
2026/08/17 01:03:34.513, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.56 W, 210 MHz, 405 MHz
2026/08/17 01:03:39.586, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.53 W, 210 MHz, 405 MHz
2026/08/17 01:03:44.675, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.51 W, 210 MHz, 405 MHz
2026/08/17 01:03:49.773, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.22 W, 210 MHz, 405 MHz
2026/08/17 01:03:54.842, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.30 W, 210 MHz, 405 MHz
2026/08/17 01:03:59.900, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.40 W, 210 MHz, 405 MHz
2026/08/17 01:04:05.011, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.29 W, 210 MHz, 405 MHz
2026/08/17 01:04:10.112, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.14 W, 210 MHz, 405 MHz
2026/08/17 01:04:15.170, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.18 W, 210 MHz, 405 MHz
2026/08/17 01:04:20.229, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.39 W, 210 MHz, 405 MHz
2026/08/17 01:04:25.310, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.53 W, 210 MHz, 405 MHz
2026/08/17 01:04:30.407, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.50 W, 210 MHz, 405 MHz
2026/08/17 01:04:35.478, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.80 W, 210 MHz, 405 MHz
2026/08/17 01:04:40.557, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.62 W, 210 MHz, 405 MHz
2026/08/17 01:04:45.610, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.47 W, 210 MHz, 405 MHz
2026/08/17 01:04:50.663, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.51 W, 210 MHz, 405 MHz
2026/08/17 01:04:55.767, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.40 W, 210 MHz, 405 MHz
2026/08/17 01:05:00.841, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.42 W, 210 MHz, 405 MHz
2026/08/17 01:05:05.895, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.29 W, 210 MHz, 405 MHz
2026/08/17 01:05:10.948, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.48 W, 210 MHz, 405 MHz
2026/08/17 01:05:16.018, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.53 W, 210 MHz, 405 MHz
2026/08/17 01:05:21.068, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.52 W, 210 MHz, 405 MHz
2026/08/17 01:05:26.119, 8 %, 0 %, 1337 MiB, 46068 MiB, 38, 91.50 W, 1800 MHz, 7601 MHz
2026/08/17 01:05:31.167, 19 %, 1 %, 19763 MiB, 46068 MiB, 39, 108.34 W, 1800 MHz, 7601 MHz
2026/08/17 01:05:36.218, 100 %, 70 %, 21999 MiB, 46068 MiB, 46, 245.17 W, 1695 MHz, 7601 MHz
2026/08/17 01:05:41.270, 99 %, 63 %, 43571 MiB, 46068 MiB, 48, 207.24 W, 1440 MHz, 7601 MHz
2026/08/17 01:05:46.324, 99 %, 81 %, 43573 MiB, 46068 MiB, 52, 291.58 W, 1470 MHz, 7601 MHz
2026/08/17 01:05:51.590, 0 %, 0 %, 0 MiB, 46068 MiB, 51, 145.24 W, 1935 MHz, 7601 MHz
2026/08/17 01:05:56.692, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 48.26 W, 210 MHz, 810 MHz
2026/08/17 01:06:01.779, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 35.40 W, 210 MHz, 405 MHz
2026/08/17 01:06:06.866, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.14 W, 210 MHz, 405 MHz
2026/08/17 01:06:11.935, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.03 W, 210 MHz, 405 MHz
2026/08/17 01:06:16.997, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.98 W, 210 MHz, 405 MHz
2026/08/17 01:06:22.048, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.93 W, 210 MHz, 405 MHz
2026/08/17 01:06:27.117, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.78 W, 210 MHz, 405 MHz
2026/08/17 01:06:32.182, 8 %, 0 %, 1955 MiB, 46068 MiB, 43, 111.87 W, 1800 MHz, 7601 MHz
2026/08/17 01:06:37.231, 0 %, 0 %, 21999 MiB, 46068 MiB, 45, 123.91 W, 1920 MHz, 7601 MHz
2026/08/17 01:06:42.305, 0 %, 0 %, 42425 MiB, 46068 MiB, 47, 136.80 W, 1800 MHz, 7601 MHz
2026/08/17 01:06:47.366, 99 %, 66 %, 43571 MiB, 46068 MiB, 54, 296.20 W, 1560 MHz, 7601 MHz
2026/08/17 01:06:52.447, 100 %, 81 %, 43573 MiB, 46068 MiB, 56, 295.50 W, 1440 MHz, 7601 MHz
2026/08/17 01:06:57.520, 0 %, 0 %, 0 MiB, 46068 MiB, 54, 145.49 W, 1920 MHz, 7601 MHz
2026/08/17 01:07:02.598, 0 %, 0 %, 0 MiB, 46068 MiB, 48, 36.38 W, 210 MHz, 405 MHz
2026/08/17 01:07:07.666, 0 %, 0 %, 0 MiB, 46068 MiB, 47, 35.50 W, 210 MHz, 405 MHz
2026/08/17 01:07:12.717, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 35.37 W, 210 MHz, 405 MHz
2026/08/17 01:07:17.790, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.11 W, 210 MHz, 405 MHz
2026/08/17 01:07:22.861, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.05 W, 210 MHz, 405 MHz
2026/08/17 01:07:27.943, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 34.73 W, 210 MHz, 405 MHz
2026/08/17 01:07:33.005, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.56 W, 210 MHz, 405 MHz
2026/08/17 01:07:38.056, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.63 W, 210 MHz, 405 MHz
2026/08/17 01:07:43.117, 11 %, 1 %, 19763 MiB, 46068 MiB, 45, 113.79 W, 1800 MHz, 7601 MHz
2026/08/17 01:07:48.185, 100 %, 68 %, 21999 MiB, 46068 MiB, 51, 299.11 W, 1665 MHz, 7601 MHz
2026/08/17 01:07:53.261, 97 %, 80 %, 43571 MiB, 46068 MiB, 54, 276.31 W, 1425 MHz, 7601 MHz
2026/08/17 01:07:58.329, 99 %, 66 %, 43573 MiB, 46068 MiB, 56, 292.20 W, 1590 MHz, 7601 MHz
2026/08/17 01:08:03.382, 100 %, 66 %, 43575 MiB, 46068 MiB, 58, 295.64 W, 1455 MHz, 7601 MHz
2026/08/17 01:08:08.457, 98 %, 66 %, 43575 MiB, 46068 MiB, 60, 298.79 W, 1410 MHz, 7601 MHz
2026/08/17 01:08:13.528, 99 %, 66 %, 43577 MiB, 46068 MiB, 61, 286.70 W, 1740 MHz, 7601 MHz
2026/08/17 01:08:18.602, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 150.64 W, 1920 MHz, 7601 MHz
2026/08/17 01:08:23.692, 0 %, 0 %, 0 MiB, 46068 MiB, 55, 42.05 W, 210 MHz, 405 MHz
2026/08/17 01:08:28.786, 0 %, 0 %, 0 MiB, 46068 MiB, 53, 37.17 W, 210 MHz, 405 MHz
